FFT Dimension (GHz),Re( S11 ),Im( S11 )
1.32719821,0.304800808,-0.101902045
1.3273216,0.303850979,-0.102856733
1.32744486,0.302890033,-0.103816696
1.32756826,0.301920623,-0.104779236
1.32769152,0.300940603,-0.105747312
1.32781491,0.299945503,-0.106715493
1.32793818,0.298945636,-0.107685924
1.32806157,0.29793489,-0.108664423
1.32818483,0.296908557,-0.109642975
1.32830822,0.295874953,-0.11062365
1.32843162,0.294826388,-0.111608006
1.32855488,0.293767929,-0.112593941
1.32867827,0.292698741,-0.113581814
1.32880154,0.291619122,-0.114570275
1.32892493,0.290525258,-0.115563773
1.32904819,0.289419591,-0.116551168
1.32917158,0.288302064,-0.117543444
1.32929485,0.287170082,-0.118532673
1.32941824,0.286027491,-0.119522035
1.32954163,0.284870952,-0.120513022
1.3296649,0.283700526,-0.121497385
1.32978829,0.282518297,-0.122486047
1.32991155,0.281323582,-0.123471856
1.33003494,0.280118495,-0.124451853
1.33015821,0.278894782,-0.12543413
1.3302816,0.277659863,-0.126405954
1.33040486,0.276417226,-0.127380773
1.33052826,0.275156409,-0.128350407
1.33065152,0.273883075,-0.129311919
1.33077491,0.272595048,-0.130274236
1.3308983,0.271297961,-0.131232679
1.33102157,0.269983709,-0.132179961
1.33114496,0.268663585,-0.133128986
1.33126822,0.267323256,-0.134064019
1.33139162,0.265972614,-0.134998024
1.33151488,0.264608145,-0.135922208
1.33163827,0.263231516,-0.136841372
1.33176154,0.261845708,-0.137750566
1.33188493,0.260443509,-0.138657779
1.33200819,0.259030879,-0.139551431
1.33213158,0.257605761,-0.140442729
1.33225498,0.256168664,-0.141318649
1.33237824,0.254720747,-0.142190829
1.33250163,0.253257453,-0.143047407
1.3326249,0.251788646,-0.143897012
1.33274829,0.250302702,-0.144739881
1.33287155,0.248812065,-0.145564035
1.33299494,0.247305632,-0.146383449
1.33311821,0.245790347,-0.14719145
1.3332416,0.244264677,-0.147988871
1.33336486,0.242732748,-0.148773968
1.33348826,0.241184205,-0.149545267
1.33361165,0.239626542,-0.150306135
1.33373491,0.238065973,-0.151053444
1.3338583,0.236492127,-0.151788965
1.33398157,0.234910369,-0.152510881
1.33410496,0.233320832,-0.153220087
1.33422822,0.231722981,-0.15391396
1.33435162,0.230117485,-0.154596448
1.33447488,0.228503242,-0.155264959
1.33459827,0.226883695,-0.155919179
1.33472166,0.22525613,-0.156557202
1.33484493,0.223619327,-0.157184511
1.33496832,0.221982837,-0.157797053
1.33509158,0.220337003,-0.158392265
1.33521498,0.21868521,-0.158972785
1.33533824,0.217026889,-0.159539849
1.33546163,0.21536535,-0.160089657
1.3355849,0.213702634,-0.16062665
1.33570829,0.212035626,-0.161146745
1.33583155,0.210361764,-0.161653757
1.33595494,0.208685622,-0.16214323
1.33607834,0.207007274,-0.162620172
1.3362016,0.205328777,-0.163078249
1.33632499,0.203642339,-0.163519233
1.33644826,0.201958358,-0.163947076
1.33657165,0.200271383,-0.164359152
1.33669491,0.198584899,-0.164756492
1.3368183,0.196898133,-0.16513516
1.33694157,0.195208535,-0.165501192
1.33706496,0.193522125,-0.165852964
1.33718822,0.191831902,-0.1661845
1.33731162,0.190149054,-0.166502789
1.33743501,0.188464522,-0.166807294
1.33755827,0.186780423,-0.167094916
1.33768166,0.185099721,-0.167364419
1.33780493,0.183420092,-0.167621702
1.33792832,0.18174319,-0.167867914
1.33805158,0.180071935,-0.168091044
1.33817498,0.178402513,-0.168304995
1.33829824,0.176738188,-0.168503433
1.33842163,0.175075501,-0.168684274
1.3385449,0.173418164,-0.168854192
1.33866829,0.171768337,-0.169009596
1.33879168,0.170119166,-0.169149876
1.33891494,0.168479905,-0.16927813
1.33903834,0.166841373,-0.169386879
1.3391616,0.165212244,-0.169489145
1.33928499,0.163590506,-0.169577986
1.33940826,0.161973462,-0.169649184
1.33953165,0.160366014,-0.169716328
1.33965491,0.158762738,-0.169762418
1.3397783,0.15716958,-0.169800699
1.3399017,0.155582666,-0.169828326
1.34002496,0.154002964,-0.169839114
1.34014835,0.152428836,-0.169840485
1.34027162,0.150869519,-0.169833124
1.34039501,0.149314821,-0.169814363
1.34051827,0.14776589,-0.169781864
1.34064166,0.146232069,-0.169742301
1.34076493,0.14470765,-0.169692203
1.34088832,0.143190816,-0.169635192
1.34101158,0.141684204,-0.169564188
1.34113498,0.140185714,-0.169488221
1.34125837,0.138698682,-0.169400647
1.34138163,0.137220055,-0.169311672
1.34150502,0.135753259,-0.169206187
1.34162829,0.134295106,-0.169101626
1.34175168,0.132850215,-0.168982089
1.34187494,0.131412253,-0.168861404
1.34199834,0.129988253,-0.168732911
1.3421216,0.128575787,-0.168596938
1.34224499,0.127169997,-0.168459073
1.34236826,0.125775322,-0.168312043
1.34249165,0.12439505,-0.168164149
1.34261504,0.123020209,-0.168005362
1.3427383,0.121659018,-0.16784808
1.3428617,0.120309331,-0.167684853
1.34298496,0.118967883,-0.16751723
1.34310835,0.117639676,-0.167347312
1.34323162,0.116325088,-0.167175129
1.34335501,0.115016945,-0.166998193
1.34347827,0.113718629,-0.166821927
1.34360166,0.112431996,-0.166645542
1.34372493,0.111156166,-0.166465521
1.34384832,0.10989067,-0.166282743
1.34397171,0.108633451,-0.166100428
1.34409498,0.107389353,-0.165917873
1.34421837,0.106154494,-0.165733755
1.34434163,0.104927666,-0.165556654
1.34446502,0.103712879,-0.165376112
1.34458829,0.102505885,-0.165192887
1.34471168,0.101309896,-0.165013641
1.34483494,0.10012278,-0.164836153
1.34495834,0.0989410356,-0.164657384
1.34508173,0.0977718607,-0.164486974
1.34520499,0.096613206,-0.164314076
1.34532838,0.0954557061,-0.16414535
1.34545165,0.0943105072,-0.163980946
1.34557504,0.0931745172,-0.163818195
1.3456983,0.0920445696,-0.163657293
1.3458217,0.0909227505,-0.163502961
1.34594496,0.0898058414,-0.163349748
1.34606835,0.088698782,-0.163203314
1.34619162,0.0875994936,-0.163060009
1.34631501,0.0864993632,-0.162920699
1.3464384,0.0854131058,-0.162788838
1.34656166,0.0843285546,-0.162662193
1.34668506,0.0832519755,-0.162531063
1.34680832,0.0821783692,-0.162416905
1.34693171,0.0811100677,-0.162305057
1.34705498,0.0800478086,-0.16219683
1.34717837,0.0789874122,-0.16209501
1.34730163,0.077934429,-0.16200079
1.34742502,0.0768779889,-0.161908627
1.34754829,0.0758290514,-0.161823317
1.34767168,0.0747835711,-0.161747605
1.34779507,0.0737405494,-0.161676303
1.34791834,0.0727014169,-0.161611393
1.34804173,0.071660623,-0.161547273
1.34816499,0.070621714,-0.161496669
1.34828838,0.0695863664,-0.161449969
1.34841165,0.0685494915,-0.161408007
1.34853504,0.0675135627,-0.161375046
1.3486583,0.0664779395,-0.161349416
1.3487817,0.0654402077,-0.161328807
1.34890496,0.0644060224,-0.161311179
1.34902835,0.063367866,-0.161301181
1.34915174,0.0623320453,-0.161302254
1.34927501,0.0612902343,-0.161300153
1.3493984,0.0602508299,-0.161312953
1.34952166,0.0592067763,-0.16133146
1.34964506,0.0581592582,-0.161349073
1.34976832,0.0571091808,-0.161379948
1.34989171,0.0560583062,-0.161411315
1.35001498,0.0550043955,-0.161448911
1.35013837,0.0539434999,-0.161494642
1.35026176,0.0528799333,-0.161544502
1.35038502,0.0518107861,-0.161600232
1.35050842,0.050738465,-0.161656633
1.35063168,0.0496623702,-0.16172123
1.35075507,0.0485772491,-0.161793768
1.35087834,0.0474904254,-0.161862075
1.35100173,0.0463918708,-0.161937669
1.35112499,0.0452932641,-0.1620166
1.35124838,0.0441896208,-0.162104443
1.35137165,0.0430768766,-0.162193954
1.35149504,0.0419570766,-0.162285522
1.35161843,0.0408270992,-0.162380874
1.3517417,0.0396914743,-0.162472814
1.35186509,0.0385529436,-0.162575349
1.35198835,0.0374005288,-0.162675217
1.35211174,0.0362450257,-0.162776947
1.35223501,0.0350767076,-0.16288735
1.3523584,0.0339022726,-0.162983552
1.35248166,0.0327213854,-0.163095176
1.35260506,0.0315318145,-0.16320087
1.35272832,0.0303303786,-0.163309291
1.35285171,0.0291212071,-0.163415819
1.3529751,0.0279069431,-0.163522899
1.35309837,0.0266797263,-0.1636305
1.35322176,0.0254441928,-0.16373238
1.35334502,0.024200689,-0.163837016
1.35346842,0.0229424722,-0.163938105
1.35359168,0.0216813795,-0.164040044
1.35371507,0.0204114374,-0.164138064
1.35383834,0.0191319492,-0.164234817
1.35396173,0.0178350229,-0.164323688
1.35408499,0.0165329296,-0.164412111
1.35420838,0.0152227487,-0.164499938
1.35433178,0.0139051238,-0.16457811
1.35445504,0.012574302,-0.164654076
1.35457843,0.0112350769,-0.164724723
1.3547017,0.00988538656,-0.16479215
1.35482509,0.00852897204,-0.164851636
1.35494835,0.00715896813,-0.164906397
1.35507174,0.0057817623,-0.164952025
1.35519501,0.00439733919,-0.164996743
1.3553184,0.00300110178,-0.165029839
1.35544179,0.00159865024,-0.165057421
1.35556506,0.000183125667,-0.165076137
1.35568845,-0.00123896683,-0.165086061
1.35581171,-0.00266529294,-0.165093124
1.3559351,-0.00410783989,-0.165085226
1.35605837,-0.00555441203,-0.165073439
1.35618176,-0.00700499723,-0.16504918
1.35630502,-0.00847183913,-0.165014461
1.35642842,-0.00994324125,-0.164970219
1.35655168,-0.0114203971,-0.164920866
1.35667507,-0.0129037322,-0.164854795
1.35679846,-0.0143951969,-0.164786056
1.35692173,-0.0158942249,-0.164696664
1.35704512,-0.0173991844,-0.164604381
1.35716838,-0.0189108048,-0.164493054
1.35729178,-0.020430265,-0.164375782
1.35741504,-0.0219554026,-0.164241642
1.35753843,-0.023487471,-0.164097548
1.3576617,-0.0250193588,-0.163941503
1.35778509,-0.0265577957,-0.163771302
1.35790835,-0.028103346,-0.163590774
1.35803174,-0.0296506062,-0.163393348
1.35815514,-0.0312041026,-0.163183197
1.3582784,-0.0327588692,-0.162964359
1.35840179,-0.0343197882,-0.162724748
1.35852506,-0.035881862,-0.162479013
1.35864845,-0.0374465324,-0.162212506
1.35877171,-0.0390147418,-0.161934793
1.3588951,-0.0405841991,-0.161643848
1.35901837,-0.042157881,-0.161336616
1.35914176,-0.0437306352,-0.161013722
1.35926502,-0.045302026,-0.160678729
1.35938842,-0.046877861,-0.16032593
1.35951181,-0.0484490395,-0.159961373
1.35963507,-0.0500213839,-0.15958482
1.35975846,-0.0515962355,-0.159191415
1.35988173,-0.0531715825,-0.158779919
1.36000512,-0.0547415502,-0.158355385
1.36012838,-0.0563103296,-0.157914996
1.36025178,-0.0578788519,-0.157460153
1.36037504,-0.0594426133,-0.15699324
1.36049843,-0.0610044561,-0.156506807
1.36062182,-0.0625608787,-0.156005666
1.36074509,-0.0641171485,-0.155493021
1.36086848,-0.0656705052,-0.154964238
1.36099174,-0.0672177523,-0.154420182
1.36111514,-0.0687586144,-0.153862238
1.3612384,-0.0702947974,-0.153289318
1.36136179,-0.0718296394,-0.152703226
1.36148506,-0.07335186,-0.1521063
1.36160845,-0.0748750716,-0.151485667
1.36173171,-0.0763873979,-0.150859043
1.3618551,-0.0778885707,-0.150216684
1.3619785,-0.0793897882,-0.14956148
1.36210176,-0.0808806717,-0.148889676
1.36222515,-0.0823712274,-0.148200467
1.36234842,-0.0838429704,-0.14750649
1.36247181,-0.0853122026,-0.146793053
1.36259507,-0.0867712796,-0.146072358
1.36271846,-0.088215977,-0.145339474
1.36284173,-0.089659363,-0.144589454
1.36296512,-0.0910882652,-0.143834263
1.36308838,-0.0925054029,-0.143063366
1.36321178,-0.0939169377,-0.142279729
1.36333517,-0.0953178033,-0.141486898
1.36345843,-0.0967048034,-0.140677959
1.36358182,-0.0980811268,-0.139861941
1.36370509,-0.0994485691,-0.139039129
1.36382848,-0.100802079,-0.138201877
1.36395174,-0.102144748,-0.137353987
1.36407514,-0.10347265,-0.136500239
1.3641984,-0.104791351,-0.13563554
1.36432179,-0.10609743,-0.134762347
1.36444506,-0.107388169,-0.133883029
1.36456845,-0.108667925,-0.132990152
1.36469184,-0.109935872,-0.132095367
1.3648151,-0.111189894,-0.131191149
1.3649385,-0.112435482,-0.130273327
1.36506176,-0.113659084,-0.129361659
1.36518515,-0.114874266,-0.128433332
1.36530842,-0.116072483,-0.127503201
1.36543181,-0.11726173,-0.126564816
1.36555507,-0.118432365,-0.125625446
1.36567846,-0.119591832,-0.12467929
1.36580186,-0.120737717,-0.123729274
1.36592512,-0.121868685,-0.122768641
1.36604851,-0.122984454,-0.121811375
1.36617178,-0.124087386,-0.120852031
1.36629517,-0.125177979,-0.119880483
1.36641843,-0.12625508,-0.118918523
1.36654182,-0.12731269,-0.117944643
1.36666509,-0.128361419,-0.116972595
1.36678848,-0.129394874,-0.116000116
1.36691174,-0.1304169,-0.115026906
1.36703514,-0.131425172,-0.114046425
1.36715853,-0.132415354,-0.113077164
1.36728179,-0.133389413,-0.112102099
1.36740518,-0.134357899,-0.111126781
1.36752845,-0.135306627,-0.110152014
1.36765184,-0.136245668,-0.109178968
1.3677751,-0.137166664,-0.108208835
1.3678985,-0.138077706,-0.107236445
1.36802176,-0.138977632,-0.106270343
1.36814515,-0.139862999,-0.105305724
1.36826842,-0.140736267,-0.104347005
1.36839181,-0.141597912,-0.103385612
1.3685152,-0.142444134,-0.102430463
1.36863846,-0.143281758,-0.101476386
1.36876186,-0.144105881,-0.100532666
1.36888512,-0.144916594,-0.0995874628
1.36900851,-0.145719588,-0.0986500606
1.36913178,-0.146509767,-0.0977184996
1.36925517,-0.14729178,-0.0967920572
1.36937843,-0.148058489,-0.0958694816
1.36950182,-0.148820549,-0.0949503854
1.36962509,-0.149569556,-0.0940395892
1.36974848,-0.150303155,-0.09313941
1.36987187,-0.151035249,-0.0922430754
1.36999514,-0.151755959,-0.0913509354
1.37011853,-0.152466282,-0.0904688612
1.37024179,-0.153166994,-0.0895935893
1.37036518,-0.153865919,-0.0887236223
1.37048845,-0.154548988,-0.0878638327
1.37061184,-0.155230299,-0.087006025
1.3707351,-0.155899689,-0.0861627311
1.3708585,-0.156564921,-0.0853299573
1.37098189,-0.157224387,-0.0844997689
1.37110515,-0.15787518,-0.0836775452
1.37122854,-0.158524543,-0.0828650892
1.37135181,-0.159160107,-0.0820645615
1.3714752,-0.15979439,-0.0812697858
1.37159846,-0.160427749,-0.0804834813
1.37172186,-0.16105327,-0.0797050372
1.37184512,-0.161677465,-0.0789345726
1.37196851,-0.16229181,-0.0781743601
1.37209178,-0.162905872,-0.0774279013
1.37221517,-0.163520083,-0.0766816586
1.37233856,-0.164130688,-0.075949803
1.37246182,-0.164734349,-0.0752295628
1.37258522,-0.165340021,-0.0745164678
1.37270848,-0.165946797,-0.0738046691
1.37283187,-0.166548461,-0.0731097087
1.37295514,-0.167149529,-0.0724209398
1.37307853,-0.167750865,-0.0717391074
1.37320179,-0.168350667,-0.0710735917
1.37332518,-0.168954581,-0.070409067
1.37344845,-0.169555798,-0.0697555467
1.37357184,-0.170157433,-0.069107227
1.37369523,-0.170762166,-0.0684694648
1.3738185,-0.171366781,-0.0678410754
1.37394189,-0.171972141,-0.0672230944
1.37406515,-0.17258659,-0.0666093603
1.37418854,-0.173198938,-0.0660081804
1.37431181,-0.173813522,-0.0654071197
1.3744352,-0.174432695,-0.0648162961
1.37455846,-0.175055653,-0.0642326996
1.37468186,-0.175678506,-0.063657254
1.37480512,-0.176312089,-0.0630855039
1.37492851,-0.176948637,-0.0625220314
1.3750519,-0.177586839,-0.0619606599
1.37517517,-0.178227469,-0.0614145994
1.37529856,-0.178880349,-0.0608697347
1.37542182,-0.179540917,-0.0603268109
1.37554522,-0.180195659,-0.0597928129
1.37566848,-0.180860579,-0.0592583828
1.37579187,-0.181534886,-0.0587356538
1.37591514,-0.182211369,-0.0582185201
1.37603853,-0.182898685,-0.0576993003
1.37616192,-0.183593899,-0.0571827814
1.37628518,-0.184294388,-0.0566750094
1.37640858,-0.184999242,-0.0561663024
1.37653184,-0.185711384,-0.0556656308
1.37665523,-0.186431214,-0.0551601388
1.3767785,-0.187161639,-0.0546632595
1.37690189,-0.187898785,-0.0541620366
1.37702515,-0.188641652,-0.0536686778
1.37714854,-0.189391479,-0.0531740077
1.37727181,-0.190152109,-0.0526770726
1.3773952,-0.190916702,-0.0521839373
1.37751859,-0.191696122,-0.0516877659
1.37764186,-0.192478463,-0.0511962585
1.37776525,-0.193271711,-0.0507014543
1.37788851,-0.194069684,-0.0502076335
1.3780119,-0.194881797,-0.0497031957
1.37813517,-0.195699126,-0.049206797
1.37825856,-0.196520999,-0.0487084128
1.37838182,-0.197355762,-0.0482022464
1.37850522,-0.198198557,-0.0476959012
1.37862848,-0.199048072,-0.0471874215
1.37875187,-0.199903488,-0.0466735922
1.37887526,-0.200771123,-0.0461579002
1.37899853,-0.201643154,-0.0456350669
1.37912192,-0.202527344,-0.0451085642
1.37924518,-0.203415826,-0.0445758887
1.37936858,-0.20431222,-0.0440408364
1.37949184,-0.20521684,-0.0435023569
1.37961523,-0.206126571,-0.0429557934
1.3797385,-0.207043976,-0.0423999354
1.37986189,-0.207972258,-0.041837845
1.37998515,-0.208905622,-0.0412692204
1.38010854,-0.209845379,-0.0406928547
1.38023194,-0.210791603,-0.0401162989
1.3803552,-0.211746097,-0.0395222828
1.38047859,-0.212702811,-0.0389241353
1.38060186,-0.213670179,-0.0383173637
1.38072525,-0.214638367,-0.0377006531
1.38084851,-0.21561648,-0.037075568
1.3809719,-0.216593787,-0.0364439301
1.38109517,-0.217584893,-0.0358003788
1.38121856,-0.21857439,-0.0351476111
1.38134195,-0.21956645,-0.0344852991
1.38146522,-0.220568255,-0.0338099785
1.38158861,-0.221568227,-0.0331204385
1.38171187,-0.222579286,-0.0324321687
1.38183526,-0.223588094,-0.0317276008
1.38195853,-0.224599943,-0.0310076047
1.38208192,-0.225608855,-0.0302815828
1.38220518,-0.226631999,-0.0295399334
1.38232858,-0.227648452,-0.0287927967
1.38245184,-0.228673473,-0.0280244499
1.38257523,-0.229697883,-0.0272537749
1.38269862,-0.230715677,-0.0264666826
1.38282189,-0.231741339,-0.0256723426
1.38294528,-0.232762352,-0.0248588715
1.38306854,-0.233792633,-0.0240357332
1.38319194,-0.234811306,-0.0231973063
1.3833152,-0.23583369,-0.0223497897
1.38343859,-0.236850247,-0.0214926619
1.38356186,-0.237873971,-0.0206197482
1.38368525,-0.238889903,-0.0197321735
1.38380851,-0.239903539,-0.0188363213
1.3839319,-0.240915686,-0.0179214831
1.3840553,-0.241927549,-0.0169975348
1.38417856,-0.242934436,-0.0160613898
1.38430195,-0.243931904,-0.0151158031
1.38442522,-0.244929239,-0.014153596
1.38454861,-0.245917857,-0.0131783793
1.38467187,-0.246907175,-0.0121931797
1.38479526,-0.24789235,-0.0111940457
1.38491853,-0.248868331,-0.0101782307
1.38504192,-0.249837205,-0.00916235894
1.38516518,-0.250799,-0.00812650751
1.38528858,-0.251756638,-0.00707855122
1.38541197,-0.252706796,-0.00601794804
1.38553523,-0.253650695,-0.00494846096
1.38565862,-0.254582852,-0.00386454584
1.38578189,-0.255509079,-0.0027657405
1.38590528,-0.256426007,-0.00166549324
1.38602854,-0.257337093,-0.00054996059
1.38615194,-0.258236349,0.000577867788
1.3862752,-0.259123266,0.00171023293
1.38639859,-0.260002732,0.00286456593
1.38652198,-0.260874003,0.00401694514
1.38664525,-0.261736155,0.00518937642
1.38676864,-0.262583971,0.00636233063
1.3868919,-0.263420522,0.00754858693
1.3870153,-0.264247328,0.00874527264
1.38713856,-0.265060812,0.00995206553
1.38726195,-0.265871078,0.0111610824
1.38738522,-0.266657084,0.0123830661
1.38750861,-0.267436147,0.0136134187
1.38763187,-0.2682015,0.0148470635
1.38775526,-0.268961281,0.016093133
1.38787866,-0.269692212,0.017343428
1.38800192,-0.270423591,0.0185994469
1.38812531,-0.271136343,0.0198647697
1.38824858,-0.271836549,0.0211343169
1.38837197,-0.272526711,0.0224080216
1.38849523,-0.273200512,0.0236930251
